timestamp,marker_id,x,y,z,rvec_x,rvec_y,rvec_z,distancia_mm
1753312341.0699875,1,-0.024738201250047397,0.011472631666927646,0.39507151326488893,-2.607626620979186,0.12633447248014582,0.5187351871814809,
1753312341.0939236,1,-0.024738201250047397,0.011472631666927646,0.39507151326488893,-2.607626620979186,0.12633447248014582,0.5187351871814809,
1753312341.1353972,1,-0.02933904224916486,0.008701600194201757,0.4054745297012027,-2.6847752707242507,0.014215305739907225,0.4768000151343517,
1753312341.1603303,1,-0.02933904224916486,0.008701600194201757,0.4054745297012027,-2.6847752707242507,0.014215305739907225,0.4768000151343517,
1753312341.199512,1,-0.031446248671218334,0.010711577973301028,0.40496295511524394,-2.64862286743646,-0.08002931583554229,0.5357526666417428,
1753312341.199512,0,-0.024633948804990462,-0.018956841729376922,0.4233326832251197,1.8324246061193998,0.30076839686640444,-0.2604448057860968,
1753312341.2264397,1,-0.031446248671218334,0.010711577973301028,0.40496295511524394,-2.64862286743646,-0.08002931583554229,0.5357526666417428,
1753312341.2274373,0,-0.024633948804990462,-0.018956841729376922,0.4233326832251197,1.8324246061193998,0.30076839686640444,-0.2604448057860968,
1753312341.3428876,1,-0.039303770682316316,0.004379412722073073,0.43176881078974566,3.203214769999191,0.605527817513592,-1.06345496484464,
1753312341.3668234,1,-0.039303770682316316,0.004379412722073073,0.43176881078974566,3.203214769999191,0.605527817513592,-1.06345496484464,
1753312341.4089534,1,-0.037483184193198675,0.0033001162785844854,0.43565591656902636,-2.6274752563739976,-0.6168957050219779,1.0002321925241384,
1753312341.4329863,1,-0.037483184193198675,0.0033001162785844854,0.43565591656902636,-2.6274752563739976,-0.6168957050219779,1.0002321925241384,
1753312341.4713511,1,-0.03734234862829007,0.0016484905967280466,0.4365955032006201,-2.549634072591478,-0.7317471033417737,1.1204858884296844,
1753312341.4952867,1,-0.03734234862829007,0.0016484905967280466,0.4365955032006201,-2.549634072591478,-0.7317471033417737,1.1204858884296844,
1753312341.5333607,1,-0.03757758901281166,0.0013183356991217777,0.4394410812068313,-2.509182705413646,-0.7828351604153855,1.1857433691203565,
1753312341.5553021,1,-0.03757758901281166,0.0013183356991217777,0.4394410812068313,-2.509182705413646,-0.7828351604153855,1.1857433691203565,
1753312341.600892,1,-0.03760740916781249,-0.0005622779228794608,0.43988947832665526,-2.4810143053623666,-0.8229699073731804,1.2661909376659926,
1753312341.6248279,1,-0.03760740916781249,-0.0005622779228794608,0.43988947832665526,-2.4810143053623666,-0.8229699073731804,1.2661909376659926,
1753312341.679958,1,-0.037394104396018146,-0.001788735989331771,0.4413679067823425,-2.486271962783334,-0.8287495227305443,1.3367182293704074,
1753312341.701899,1,-0.037394104396018146,-0.001788735989331771,0.4413679067823425,-2.486271962783334,-0.8287495227305443,1.3367182293704074,
1753312341.7432535,1,-0.0383346073481933,-0.004289243680243263,0.44864065349128257,2.783886080538411,1.0360199302480633,-1.549356171410349,
1753312341.7671888,1,-0.0383346073481933,-0.004289243680243263,0.44864065349128257,2.783886080538411,1.0360199302480633,-1.549356171410349,
1753312341.8083653,1,-0.038639776893502197,-0.004754881520259959,0.4508868670852634,-2.419228663160972,-0.9126410968463108,1.3248649931818264,
1753312341.8332982,1,-0.038639776893502197,-0.004754881520259959,0.4508868670852634,-2.419228663160972,-0.9126410968463108,1.3248649931818264,
1753312341.8706589,1,-0.03836596128230094,-0.005187476171003326,0.4489687557693369,-2.4456291985780814,-0.9034189435316281,1.332739679580244,
1753312341.8977146,1,-0.03836596128230094,-0.005187476171003326,0.4489687557693369,-2.4456291985780814,-0.9034189435316281,1.332739679580244,
1753312341.9356427,1,-0.036360923886679664,-0.005197911769161957,0.44086317700805555,-2.4843104887851264,-0.816176058292562,1.3318784647123132,
1753312341.9595785,1,-0.036360923886679664,-0.005197911769161957,0.44086317700805555,-2.4843104887851264,-0.816176058292562,1.3318784647123132,
1753312341.9989858,1,-0.034582108499399085,-0.00612702134499279,0.43641900080835766,-2.4835301853945073,-0.821066428024966,1.3262330104550366,
1753312342.0219638,1,-0.034582108499399085,-0.00612702134499279,0.43641900080835766,-2.4835301853945073,-0.821066428024966,1.3262330104550366,
1753312342.0792346,1,-0.03405249931945788,-0.005451110009752416,0.4350731822545677,-2.5357472222046415,-0.7886109394472053,1.2583098011427023,
1753312342.102321,1,-0.03405249931945788,-0.005451110009752416,0.4350731822545677,-2.5357472222046415,-0.7886109394472053,1.2583098011427023,
1753312342.145415,1,-0.03440538282659792,-0.004275040827224066,0.42715551660916756,2.9307679790595427,0.888120733761595,-1.3997681376856081,
1753312342.169351,1,-0.03440538282659792,-0.004275040827224066,0.42715551660916756,2.9307679790595427,0.888120733761595,-1.3997681376856081,
1753312342.2074974,1,-0.03387072347460622,-0.002122254025855193,0.43258223965357534,-2.6254054402102804,-0.6417947630284787,0.9574745848217769,
1753312342.2304358,1,-0.03387072347460622,-0.002122254025855193,0.43258223965357534,-2.6254054402102804,-0.6417947630284787,0.9574745848217769,
1753312342.2731457,1,-0.03280852915178248,-0.005511758844844124,0.4216352314121088,-2.5738430538580794,-0.570102232990237,0.923167962659683,
1753312342.2976263,1,-0.03280852915178248,-0.005511758844844124,0.4216352314121088,-2.5738430538580794,-0.570102232990237,0.923167962659683,
1753312342.7349977,1,-0.059773967262867,-0.11080909629152798,0.5830768052530108,-3.1374448923219838,-0.14907205177082064,0.8564807294617711,
1753312342.7599354,1,-0.059773967262867,-0.11080909629152798,0.5830768052530108,-3.1374448923219838,-0.14907205177082064,0.8564807294617711,
1753312342.7989445,1,-0.06045581801789418,-0.11285747236981784,0.5839486351303054,-3.073527213542908,-0.1695014126357865,0.9343959484075863,
1753312342.8258724,1,-0.06045581801789418,-0.11285747236981784,0.5839486351303054,-3.073527213542908,-0.1695014126357865,0.9343959484075863,
1753312342.9454849,1,-0.0725675042802792,-0.1226763131856172,0.5983915450954721,2.8670949638977086,0.1638163223120841,-1.012083074407322,
1753312342.9684234,1,-0.0725675042802792,-0.1226763131856172,0.5983915450954721,2.8670949638977086,0.1638163223120841,-1.012083074407322,
1753312343.0083466,1,-0.07230360649734564,-0.1244426647951537,0.5974750176235942,2.852179477595741,0.15355749528455045,-0.9432003293059055,
1753312343.0322826,1,-0.07230360649734564,-0.1244426647951537,0.5974750176235942,2.852179477595741,0.15355749528455045,-0.9432003293059055,
1753312343.070019,1,-0.06656205008730265,-0.12299554709923319,0.5863074949379827,2.8579664892785552,0.15389418253704215,-0.9415356377503677,
1753312343.0989418,1,-0.06656205008730265,-0.12299554709923319,0.5863074949379827,2.8579664892785552,0.15389418253704215,-0.9415356377503677,
1753312343.135024,1,-0.06431773177857908,-0.12293770150901442,0.5832287255993248,2.8473559414606124,0.15966341081617277,-0.9286385790923922,
1753312343.1639469,1,-0.06431773177857908,-0.12293770150901442,0.5832287255993248,2.8473559414606124,0.15966341081617277,-0.9286385790923922,
1753312343.1985846,1,-0.0655730051283744,-0.11681237126813943,0.5675539285880675,2.7625016724139275,0.1758437281868475,-0.9601971338217239,
1753312343.2215233,1,-0.0655730051283744,-0.11681237126813943,0.5675539285880675,2.7625016724139275,0.1758437281868475,-0.9601971338217239,
1753312343.280425,1,-0.07077624084038152,-0.11352602116796022,0.5717664703935987,2.802670870448344,0.19194426222148214,-0.9670787090418416,
1753312343.3033633,1,-0.07077624084038152,-0.11352602116796022,0.5717664703935987,2.802670870448344,0.19194426222148214,-0.9670787090418416,
1753312343.34463,1,-0.07636570221392101,-0.1141734549401085,0.5839309175891912,2.8649268289551304,0.21737491027146472,-0.9832315475879466,
1753312343.3655736,1,-0.07636570221392101,-0.1141734549401085,0.5839309175891912,2.8649268289551304,0.21737491027146472,-0.9832315475879466,
1753312343.4069188,1,-0.07685003826145559,-0.1111611399011046,0.5744118760286501,2.865342922427789,0.21739111541915127,-1.0037180337087992,
1753312343.429857,1,-0.07685003826145559,-0.1111611399011046,0.5744118760286501,2.865342922427789,0.21739111541915127,-1.0037180337087992,
