timestamp,marker_id,x,y,z,rvec_x,rvec_y,rvec_z
1753282329.0800686,0,0.36438740757130245,-0.029396450584048814,0.7811089747936723,1.485344614904069,-1.5449046335038923,0.9581022718365422
1753282329.0802884,2,0.307812520511785,0.011068686536248607,0.7660317668404802,-1.9761977802607067,-0.42703334185400704,1.9835042812705836
1753282329.1130404,3,0.35760980866165976,0.025102599592318475,0.7400779700119235,-2.682067889806348,0.03709400224304636,-0.03672430550585475
1753282329.1130404,2,0.30869737971841493,0.009319274299187549,0.7673199737104499,-2.0354422870517053,-0.4050799266803669,1.9507044452802171
1753282329.145273,3,0.35919647094248713,0.02110452582150244,0.7400663896111441,-2.6919416045595153,0.04921435233342232,-0.11842735908175227
1753282329.146284,2,0.30633726831598423,0.006125918010880147,0.7610555981946796,-2.0974951184174295,-0.393038303421356,1.9064378532453121
1753282329.1785707,3,0.3590012530703539,0.018879217071720338,0.7356272560756245,-2.723628615778115,0.021753410359444766,-0.20035576519120624
1753282329.1795683,2,0.30845903603687974,0.00477970851216581,0.7639324322232023,-2.1290279265053424,-0.3982816103120062,1.848600830038278
1753282329.1805654,0,0.3608689670509828,-0.03780408874491961,0.7730969823781209,1.407855842157029,-1.5938248985833763,1.0545231078800912
1753282329.2138674,3,0.3586881346959576,0.018443871912588346,0.7330842459726666,-2.7173713483225304,0.03188428670239578,-0.15402162436980857
1753282329.2138674,2,0.3074165248977088,0.003961034866022989,0.7579388637953871,-2.1253943084566305,-0.38230397811093747,1.8798346294800659
1753282329.2148666,0,0.3613654230961653,-0.03872934784030644,0.7715758908761453,1.4201301340354444,-1.5966425840994587,1.0562706772084673
1753282329.2458253,3,0.3638566909531544,0.017077212717267743,0.7400410259506304,-2.7314251719664937,0.01928454555001449,-0.21972480449423443
1753282329.2458253,2,0.30902432488377213,0.003571647871683378,0.7580854973288981,-2.150082794770687,-0.37557567832409505,1.8417119803095685
1753282329.2468033,0,0.36423382163875445,-0.039257730564659934,0.7742777591008687,1.4101368899304916,-1.5843592217438591,1.0620198962330196
1753282329.2792523,3,0.3675892259997485,0.013736547378362106,0.7451765574653416,-2.734667136834125,0.02590382903142105,-0.3044651259540669
1753282329.2799637,2,0.3098601004389337,0.0022154948849393836,0.758775231479084,-2.222415442391213,-0.3635063540574516,1.7912718096062856
1753282329.3123124,3,0.36708837208536627,0.010812485018110283,0.7417695208516804,-2.7361031233606146,0.030581951426322904,-0.343502830599869
1753282329.3123124,2,0.3071593515251215,-0.00011232658949212442,0.751247809411053,-2.2456327328018744,-0.33299980401966345,1.767644381324909
1753282329.3473704,3,0.36965227680338636,0.009079178621399642,0.7418456328334179,3.4728734839141873,-0.0467514110223365,0.4897585391452331
1753282329.3473704,2,0.30891921644688175,-0.0016536154166469138,0.7508152406441935,-2.2542495860575236,-0.33001371817884245,1.7475447918891236
1753282329.3785682,3,0.3743419118358846,0.007753510255547014,0.7442433834328295,-2.7310509608518365,0.10435385346360103,-0.43965937055409415
1753282329.379565,2,0.31071725026519253,-0.0016408887240488815,0.7477426754763536,2.7683999307305465,0.3611373484439422,-2.011901932453168
1753282329.379565,0,0.3655909735326146,-0.04860694312362944,0.7745471492289457,1.2821756389385512,-1.705895980163602,1.1521462483463003
1753282329.4120076,2,0.3086790292228004,0.0027704633732699925,0.741569246718871,-2.318235229739146,-0.2533697116540125,1.5240176966371417
1753282329.4120076,3,0.37944722163340144,0.00761441447551684,0.751629463122466,-2.6913164575881425,0.2051571249301791,-0.5436709561322589
1753282329.4453583,2,0.3110204198275502,0.004128190857369592,0.7453449811040684,-2.3227706414082867,-0.2300316296715466,1.4924436196134692
1753282329.4463522,3,0.3770551575532962,0.009090007996811363,0.7457486366459342,-2.671446971324968,0.21566612078954098,-0.5628428486932899
1753282329.4463522,0,0.3532030385942029,-0.04558469776128224,0.7570995474613127,1.1480395844605493,-1.848585282476956,1.151005697328558
1753282329.4796221,2,0.31603646157159276,0.003562881142672591,0.7480940107545873,-2.332128442327092,-0.24359304123230832,1.4593646731000456
1753282329.4796221,3,0.3857719429175588,0.008770312173645788,0.7548318649739096,-2.6852609354698274,0.21619948049259494,-0.6352085554047557
1753282329.4803383,0,0.35699868425272074,-0.045844022771173706,0.7580769610157865,1.1437356903488414,-1.844722924447981,1.1671602286788478
1753282329.513047,2,0.3200230126977567,0.0008555442912822557,0.7470158671316925,-2.3733646690656713,-0.26268488455981887,1.4749432762948267
1753282329.513047,3,0.3889958548654569,0.006813664192039548,0.7527497026514823,3.427591795718933,-0.24011063697355908,0.8154683523867344
1753282329.5448132,2,0.3242110715356462,-0.0014525185723124143,0.7477542271029751,-2.391939862247107,-0.27520472733327606,1.4516904389880931
1753282329.5458405,3,0.3946250411537385,0.0054685352027932866,0.7560568282173804,-2.6932637485545197,0.1408018549324847,-0.6292154060206588
1753282329.5795684,2,0.3284985375523972,-0.0028084443796391107,0.7469492100031271,-2.4221446344533195,-0.286103790724226,1.44205505104295
1753282329.5805674,3,0.3996930179930556,0.00368788146917667,0.7559860728378812,-2.6877547162494566,0.12010270880730596,-0.7205602448666206
1753282329.6118407,2,0.3382675331693378,-0.005168085284341225,0.7544802467981642,-2.5047826552318213,-0.27338900754103157,1.3460321933779167
1753282329.6458492,2,0.33795839004929795,-0.006591400060653359,0.7422178245325792,-2.5730407273669265,-0.2507278691069339,1.1881046937949757
1753282329.6782935,2,0.33517631020828026,-0.007096792259775262,0.7328068060620697,-2.6182743808841713,-0.26883800129320473,1.2028489240802884
1753282329.6792905,0,0.3923388010953601,-0.058459522237367306,0.7929245096680229,0.2152553270442261,-2.168318764634007,-2.0448083157525696
1753282329.7122805,2,0.3382017331973267,-0.006574916979907323,0.7385358938948392,-2.644106403185706,-0.2609940207169709,1.132903226579369
1753282329.7132783,0,0.38726958539135,-0.05775846279552194,0.7821777961552661,0.9676186044103098,-2.009946241314717,1.4620898079895346
1753282329.7472801,2,0.3363480118391838,-0.005584592011488155,0.736969863104084,-2.6286706021475807,-0.24946631327087565,1.0660806309137056
1753282329.7785075,2,0.33373432476709564,-0.005195462021036908,0.7362606202963752,-2.6311927981547347,-0.2502647712540256,1.0662208903790074
1753282329.8119407,2,0.3294221513646811,-0.0055528205696085235,0.730981326968398,-2.632593876140369,-0.2629441172259971,1.1480446197394498
1753282329.8453782,2,0.3283574882499189,-0.006073331573395207,0.7294315879776684,-2.6147192251946016,-0.2521555333925411,1.0856383342960687
1753282329.878678,2,0.3302576269947279,-0.006898911182668418,0.7319137236275098,-3.2469462159126787,-0.43677080700989684,0.0805626168976202
1753282329.8796773,0,0.37277285237200425,-0.05683683410832219,0.7645142541980792,0.965270420934789,-2.0325187941438516,1.4795389549168927
1753282329.9120092,2,0.3285804000959097,-0.006463423656813552,0.731998015124058,-2.634281542277723,-0.23810752376653155,1.0531887971048801
1753282329.913016,0,0.37653215493272807,-0.05809529288349284,0.7763308726814145,0.9563707953080779,-2.0206182908591233,1.474433936287044
1753282329.945344,2,0.32666698059563903,-0.006296596366136003,0.731548272622434,-2.6690684197049737,-0.27678883706887236,1.082415406844918
1753282329.945344,0,0.37903023226148014,-0.058403432275809734,0.7860997372014727,0.9603669914964262,-1.9915241334497096,1.4556887589702516
1753282329.9786885,2,0.3251846792687863,-0.006685893568444617,0.7341696962520422,-2.6775858570458175,-0.2576195519911555,1.0749388153026451
1753282330.013802,2,0.32093903460672824,-0.0073777888631695295,0.7305788978818547,-2.645449479970718,-0.23654847071105803,1.0807060440798921
1753282330.0458739,2,0.3215017192118656,-0.007981984069884412,0.7348695000794351,-2.6421543980585946,-0.2482505208223896,1.0729751920917887
1753282330.0458739,0,0.37493878402706804,-0.06025403890949604,0.7894725406013025,0.9705217505585604,-1.9842075665384575,1.4430362211142034
1753282330.0785685,2,0.31773162264006455,-0.00831135400646325,0.7289019556727431,-2.6395943020629993,-0.25934480001384136,1.1565507946112803
1753282330.112015,2,0.3168362546114527,-0.008488551800307755,0.7294370514745389,-2.6198822576367933,-0.2570066621516538,1.1386015917565264
1753282330.112015,0,0.3666598789698584,-0.05975404791548334,0.77501698099612,0.9597848025068045,-2.006253594563676,1.4499549762988218
1753282330.14533,2,0.3168796404074137,-0.007742501207707418,0.7295416897326883,-2.6215033065506463,-0.2570873706493585,1.1390493729199815
1753282330.1463454,0,0.37091907353254117,-0.05991330382819529,0.7862659774439432,0.2575105189230391,-2.173305861854634,-2.0506045834420377
1753282330.1786647,2,0.3186805178453439,-0.007972354754374243,0.7332378748381375,-2.6171244945852976,-0.2692163137663587,1.141962509121627
1753282330.2120283,2,0.318715783269848,-0.00816458128626436,0.7350533747424962,-2.5995777949504855,-0.2667025199503032,1.115983411116029
1753282330.2449846,2,0.31620598994677246,-0.008687381996677426,0.7306051824388976,-2.596152361908585,-0.28220888395922983,1.1563134185684356
1753282330.2791703,2,0.317611182673914,-0.009282601491484065,0.7342548358167079,-2.597725768783738,-0.26708066008988074,1.1188448448002861
1753282330.312801,2,0.314589016680155,-0.009599481713538067,0.7281926190562326,-2.593523621362829,-0.2769548017072851,1.1961068538792308
1753282330.346301,2,0.316639680452147,-0.00984110483435883,0.7320384892059502,-2.6038859628197777,-0.2955816234147274,1.1755184278799806
1753282330.3797069,2,0.3153140123294919,-0.010346915237322105,0.7281217188472158,-2.5911798177200773,-0.2767901702603144,1.1975096423002731
1753282330.4126656,2,0.3185557236441932,-0.010641782312893366,0.7355670770793673,-2.608361979169565,-0.275593829717277,1.1724639848533334
1753282330.4126656,0,0.3673959800976581,-0.06147757374556004,0.7765323342317002,1.0314020012495617,-1.9824601705946565,1.4185531544230652
1753282330.4459188,2,0.31725209969523216,-0.011163607330858145,0.7334342076656083,-2.584679965023817,-0.29364290932500664,1.1557938709102744
1753282330.4790397,2,0.31743959973695124,-0.01175737959150826,0.7347418098209854,-2.6065273916672846,-0.2759562522280863,1.1749696937239285
1753282330.5123134,2,0.31863554644140185,-0.012562254351162145,0.7370606499805971,3.072410664293027,0.3399269799921197,-1.3993102329986506
1753282330.545223,2,0.31767027691195204,-0.012894510168408568,0.7352645019407156,-2.6044847323444666,-0.2755223732967773,1.1688538121234182
1753282330.5782537,2,0.31439351670289833,-0.013161727312316403,0.7281609824928839,-2.6099397862739107,-0.2904335317884666,1.223937062548152
1753282330.6117988,2,0.3176323121717853,-0.01364603276099609,0.7351716028295526,-2.6029250529273544,-0.27546073603007565,1.168319060321785
1753282330.647243,2,0.31595566115310875,-0.013167023065633875,0.7299974504745438,-2.5867437145676875,-0.28180751431099405,1.1533646775986377
1753282330.6476507,0,0.36828555894384624,-0.0638503264519687,0.7788202668390559,1.014794691066564,-1.9932455514842875,1.4447626712190647
1753282330.6782362,2,0.3175681004944705,-0.013061213364991128,0.7332837953994682,-2.6189781402202126,-0.2770504312529134,1.1908032156390629
1753282330.679265,0,0.36424001012397644,-0.06318302245061111,0.7681901703591132,1.0120496021946954,-1.97722621198683,1.4276463577264022
1753282330.7119954,2,0.3188900868084033,-0.013855867058333861,0.7367360738513267,-2.6023918884552053,-0.2805977553751777,1.1314254272145712
1753282330.7129924,0,0.36238156475763067,-0.06365373548636265,0.7667712999271727,1.0237126327336845,-1.9770525536273402,1.4330597711377848
1753282330.7462866,2,0.31394076894346457,-0.013323245657904381,0.7279645626888537,-2.6014275629164527,-0.2831509931618191,1.16824718683124
1753282330.7464907,0,0.3650727971049605,-0.06422660981160404,0.7737251830753028,1.0221884159745656,-1.9830280343698417,1.4352842685041745
1753282330.779997,2,0.31348154906617504,-0.01216768745398881,0.7264703988204539,-2.5936021851764757,-0.26993300566499867,1.1492683794915037
1753282330.812783,2,0.31473958676859454,-0.010916313996698913,0.7298212251550732,-2.590000926243169,-0.28158843285634233,1.1512766600511397
1753282330.812783,0,0.3649171157968631,-0.06181785226495516,0.7734227601872432,1.0408143914758954,-1.956906493087923,1.4139075599034918
1753282330.844831,2,0.31101077106594055,-0.009700004899220464,0.722094308273756,-2.594561619805155,-0.28484186144618145,1.1900833345151067
1753282330.8790338,2,0.3126374553612636,-0.008815256065767383,0.7262812936773655,-2.6012275084344703,-0.2706670821029813,1.1546764122775115
1753282330.9130301,2,0.31139318242051406,-0.008617647736868267,0.7234256233697623,-2.605512417116568,-0.29791609348911124,1.211321725953481
1753282330.9473603,2,0.31231309685628783,-0.008229526335248172,0.7246631204420103,-2.578910028824555,-0.28805842446428565,1.1370997856035172
1753282330.9796822,2,0.31175287493454096,-0.007666336003857065,0.7229551317865439,-2.580228695384546,-0.2833064243837904,1.1787233196608984
1753282331.0129776,2,0.31344275764850804,-0.00807528366104666,0.7264108004854707,-2.602034673460581,-0.27061327358437826,1.1571582008611963
1753282331.0453312,2,0.31308651408206295,-0.008454882503584175,0.7260268964912229,-2.6080387782709233,-0.3035107529364629,1.1705152764628104
1753282331.0463293,0,0.36848592117839624,-0.059084112994281256,0.7792893024438008,1.0335486590335654,-1.9628320244400401,1.4238470812581394
1753282331.0785904,2,0.3110202298098107,-0.008409092527084487,0.723408930988829,-2.5963730400967835,-0.29000850338166556,1.1523829454899759
1753282331.1119916,2,0.31156725678725544,-0.008449492028441887,0.7259875755279228,-2.609696005488282,-0.3037666020399564,1.1665085331662524
1753282331.1119916,0,0.3647266551112204,-0.05882830608267245,0.7760216281494142,1.0252538235814066,-1.9709992481247827,1.4341710612596423
1753282331.1450431,2,0.3119154611904779,-0.008069649801182919,0.7263546773838637,-2.6035666590375803,-0.27084407947322187,1.1531535831410102
1753282331.1460414,0,0.3614417608059188,-0.057912954137046696,0.769034433791193,1.025623218920255,-1.9949432395824462,1.4481966558926098
1753282331.1793332,2,0.31421248770669763,-0.00793348243803055,0.7307954093469843,-2.614524742731461,-0.2887071002207234,1.1256174799702956
1753282331.2125616,2,0.3139026598107308,-0.008678831335027662,0.7305227960223272,-2.5984831748513777,-0.2825736857610577,1.15031179124898
1753282331.2125616,0,0.3637146691409485,-0.05906888131383876,0.7738508320104015,1.0192513767072562,-2.0062536342157498,1.4554522861131753
1753282331.2458398,2,0.3121146293020562,-0.009970873347695565,0.7276904126776159,-2.616187765210646,-0.3167524517647441,1.1811372517802852
1753282331.2458398,0,0.36232678702130183,-0.06002736236934089,0.7709120206818658,1.0332610287283823,-1.9612965889279115,1.4234469648092019
1753282331.2792096,2,0.31250533766734756,-0.010915486594121197,0.7303204219891112,-2.6095970003985913,-0.28855578602906246,1.119663572214544
1753282331.3120418,2,0.3090564346842144,-0.01139986698501695,0.7249359416993548,-2.588272817841571,-0.2969196690600256,1.1820825519805083
1753282331.3120418,0,0.3598966527329512,-0.06152950786950732,0.7699741604122516,1.0321716599420652,-1.965186823960233,1.4244121101070168
1753282331.34737,2,0.3100944412194049,-0.011644288266667418,0.7295466345820697,-2.59299247768948,-0.28224463180867404,1.1388484411772957
1753282331.3785636,2,0.3106545272499832,-0.012447024243729631,0.7321916473941521,-2.6051534451639635,-0.29596629154492937,1.1522924344104792
1753282331.4119506,2,0.3092461018895378,-0.0131322368413947,0.7293159268701009,-2.5906226140615116,-0.2822433728362457,1.1358987076744302
1753282331.4119506,0,0.3598532150302964,-0.06370488868520031,0.7750102220991181,1.0229495890425375,-1.9662543598692273,1.4407310544171656
1753282331.4459777,2,0.30881507132831093,-0.014638877408172704,0.7283197471871821,-2.6159671766931814,-0.29177050450781733,1.2083689180761181
1753282331.4797096,2,0.30878725922418027,-0.01538346225989663,0.728249037919834,-2.6144725748514284,-0.29173155183939875,1.2077258204165817
1753282331.5130222,2,0.31179295748577035,-0.016084184388769553,0.7361615229114135,-2.604357299307929,-0.281377724545192,1.1117326759993256
1753282331.5452926,2,0.3069342106372539,-0.01647980835464768,0.7274242093445565,3.0607254004062865,0.34221375468192883,-1.41461610336382
1753282331.5786035,2,0.30638360572153794,-0.01610363913409438,0.7274661830459072,-2.597278917627361,-0.2847828554293235,1.2233845814450728
1753282331.5786035,0,0.3583302666971239,-0.06680171172743006,0.7764746434408508,1.0257220207235553,-1.9554485717765413,1.4432128208861341
1753282331.613959,2,0.3090523678187139,-0.015866093155306897,0.734648976172023,-2.606980753981654,-0.27658509675219145,1.1447250704743086
1753282331.613959,0,0.3572352372443456,-0.06615408588539529,0.7758451180244595,-1.4159139743942115,2.7096107614117595,-1.9773901767634166
1753282331.645975,2,0.30802740919770394,-0.015475210664951035,0.7340237079688013,-2.6083017064928598,-0.27708589269520983,1.148391328583942
1753282331.645975,0,0.35244739726333857,-0.06508084932969006,0.7654587093089892,1.0032372358520725,-2.003025305246911,1.4570011954134736
1753282331.678963,2,0.30759409934640475,-0.015220791382615225,0.7307521531780302,-2.6141297273001642,-0.26529199352516036,1.1493156247639302
1753282331.68001,0,0.3529895462168892,-0.06510903203366179,0.7657728209591745,1.0039580000419284,-2.0021245102374072,1.4558913534648081
1753282331.7126508,2,0.3094920668503502,-0.015247450637134358,0.7329772643568052,-2.591835827760807,-0.26758214353805715,1.0954442254884773
1753282331.744936,2,0.3091245832960732,-0.015226746223576627,0.7307964825158532,-2.612558195971351,-0.26505938352430586,1.1533136278113678
1753282331.779243,2,0.3066657284529127,-0.01493945550582322,0.7254664578362094,-2.605009478999362,-0.27908466599024606,1.1936205196992171
1753282331.779243,0,0.3540170689105708,-0.06497884102855551,0.7641425778705334,1.0193406222306434,-1.983509950014415,1.4376239430134994
1753282331.811849,2,0.3074782498807904,-0.01478199399998098,0.7273766859090625,-2.5901649522527745,-0.2778212826469188,1.17471175415992
1753282331.811849,0,0.3614728701433851,-0.06589861923931246,0.7797765391754115,1.05345122816923,-1.951772060379009,1.4242606507599016
1753282331.8452628,2,0.30620925269866617,-0.014578426310897343,0.7261624155972292,-2.6069339500568645,-0.278930608289514,1.186873634380396
1753282331.8463025,0,0.3563261190284307,-0.06484356682864097,0.7695464390679752,1.0284765858888167,-1.9898729333240015,1.4478778297580628
1753282331.878663,2,0.3071959836311186,-0.015041920884804738,0.7311565588042841,-2.6027555480370883,-0.296601826790725,1.147793841328157
1753282331.9119215,2,0.30679302671938685,-0.01596438091718426,0.7306393205276788,-2.613345153357754,-0.2653559364979459,1.1468033218705425
1753282331.9453113,2,0.307956498826665,-0.016974938831081775,0.7338445371556431,-2.6051953090319966,-0.27697451861106076,1.1473227585678334
1753282331.9786723,2,0.30742797956235807,-0.01751904906736157,0.7325907792441484,-2.6205688096480673,-0.2782228946610592,1.1612126587023945
1753282332.01292,2,0.30381088613787793,-0.017537618415391282,0.7257953367347253,-2.603375353183369,-0.2791695599806334,1.178668307880584
1753282332.0470235,2,0.3030995967385976,-0.01795337915805029,0.7272394388628167,3.068745135444722,0.3436082607834204,-1.4046476796364464
1753282332.0800545,2,0.30280289026410584,-0.017425691509977415,0.7296766057905819,-2.596486394856637,-0.2590900449653765,1.1601915280160593
1753282332.0800545,0,0.3579779802569623,-0.06889056351602404,0.7844833006039058,1.01067278034035,-1.9946458485922607,1.4541400899155186
1753282332.1140864,2,0.30197822939585217,-0.017481847060549578,0.731790189058692,-2.6080279612610333,-0.27199869823866657,1.171330468172762
1753282332.1452537,2,0.2996546391883805,-0.017783159944657685,0.728908618251647,-2.602729223432623,-0.29184447033672906,1.1660687918136345
1753282332.1452537,0,0.3441994537274337,-0.0673544169324618,0.76037751186363,0.9938155649466197,-1.987819848019994,1.4531086343063486
1753282332.1784952,2,0.2982159799816315,-0.018670585688401898,0.7267968259552345,3.069308630145097,0.338158428208986,-1.422550643770687
1753282332.179379,0,0.34865201232755233,-0.06872532268849608,0.7715120713850988,1.0149238996477006,-1.969321711766631,1.4546334891758113
1753282332.2120724,2,0.2995675679489159,-0.018765577718626726,0.730524919321147,-2.6252817762386864,-0.27358445076515137,1.18078637863362
1753282332.2120724,0,0.3432622026930691,-0.06829402307091896,0.7622216628207312,0.9997764506866533,-1.9832809828224784,1.445754530639374
1753282332.2454307,2,0.29869925338265385,-0.018743307565261078,0.7297993004872136,-2.6077083347536725,-0.26648483382973837,1.2015791045415813
1753282332.2796073,2,0.2962473574766769,-0.019211287545198574,0.7256727097445322,-2.6064713845855847,-0.29221446923565747,1.2547877057093881
1753282332.3128755,2,0.295495591286932,-0.019208848257881717,0.7256689776841946,-2.607382529820354,-0.29234948048988757,1.2529390604386987
1753282332.345438,2,0.2956851538541703,-0.019039274895866622,0.7270352657000198,-2.6034505763465146,-0.2866015844119727,1.1941902174910557
1753282332.380648,2,0.29657287416950107,-0.018956686738994737,0.7315094253068462,-2.6106027012505413,-0.27281298366741713,1.1565876887973268
1753282332.411896,2,0.2956357483251148,-0.019478114674453418,0.7296812116281147,-2.6095833100445276,-0.266992924174518,1.1933348847378984
1753282332.4459734,2,0.2956357483251148,-0.019478114674453418,0.7296812116281147,-2.6095833100445276,-0.266992924174518,1.1933348847378984
1753282332.4790423,2,0.2956357483251148,-0.019478114674453418,0.7296812116281147,-2.6095833100445276,-0.266992924174518,1.1933348847378984
1753282332.512091,2,0.2962265838210762,-0.019694737174254358,0.7311272477939132,-2.5943092364505964,-0.26649167424329134,1.1788906706410796
1753282332.5451972,2,0.2963948781783657,-0.01948083454740745,0.7296931768718722,-2.608749980803725,-0.26686653454607334,1.1952427319073926
1753282332.546239,0,0.3422697293883622,-0.06942282190841137,0.7661697729358913,0.990674700473864,-1.9969415487974036,1.4556824158033908
1753282332.578793,2,0.29474384677793414,-0.019206413708905763,0.725665182047711,-2.6082920819553546,-0.29248449439314844,1.2510902461545697
1753282332.578793,0,0.34413037006474423,-0.06947611348933089,0.7690019043507833,0.99441419787222,-1.9799274536615428,1.4581125197484943
1753282332.6129553,2,0.2969203684600428,-0.019492338356257796,0.7300567836698048,3.076489540824177,0.31488727479415823,-1.4103315591207743
1753282332.645453,2,0.2961248752594302,-0.01909070479555036,0.7290347790740724,-2.6090885821785017,-0.26710931020393514,1.2004449844145313
1753282332.6785533,2,0.2961248752594302,-0.01909070479555036,0.7290347790740724,-2.6090885821785017,-0.26710931020393514,1.2004449844145313
1753282332.712107,2,0.295495591286932,-0.019208848257881717,0.7256689776841946,-2.607382529820354,-0.29234948048988757,1.2529390604386987
1753282332.7472727,2,0.2979132363781958,-0.019486287502078935,0.7297168731489897,-2.6070780773248754,-0.26661397840527407,1.1990583879382024
1753282332.7795637,2,0.29824532404232507,-0.01949706091524913,0.730057356667789,-2.622540076109987,-0.27324967479238893,1.176726898032132
1753282332.7795637,0,0.34842255588444293,-0.07021424466173659,0.7749968753789683,1.0074230247953802,-1.9532652521807972,1.4493496041186409
1753282332.8124766,2,0.29883266432297517,-0.019712634961230203,0.7314828382035181,-2.6067110461646323,-0.2724184675884753,1.1618377401336282
1753282332.845579,2,0.30040118097158686,-0.02011960384530904,0.7325337747528349,-2.6075445972453575,-0.27242242576090814,1.1598565442154851
1753282332.8465695,0,0.35889089608644015,-0.07239721048400143,0.7968549570755511,1.0164741308169005,-1.9684939381691482,1.4595079925793313
1753282332.8800683,2,0.2992089424116679,-0.020612383011651105,0.7296412998391789,3.0788160260298736,0.32162561447713023,-1.3913368911847763
1753282332.8802433,0,0.35360794648191585,-0.07182067118302096,0.7860452180645384,1.0324481995722934,-1.9447029921843415,1.44026731773446
1753282332.9140904,2,0.2996778965374496,-0.020668195771122697,0.7312457832214301,-2.6297439324752037,-0.28643609250380425,1.201429091196228
1753282332.9454546,2,0.29948813894456605,-0.021004580515134375,0.73031549606588,-2.620774311138317,-0.2735127724175678,1.1789454513462345
1753282332.9786,2,0.3006809433835646,-0.021289902894988933,0.7336733069400562,-2.614452117334342,-0.2854070490473626,1.179973822467732
1753282333.0119326,2,0.29996985507101337,-0.021062167435064012,0.7319515186657934,-2.6294770296762766,-0.28614056251897674,1.195833740029211
1753282333.0463424,2,0.30098141037487786,-0.020934021987845684,0.7344051967814939,-2.6155541394153956,-0.2851188382189389,1.1750648141490672
1753282333.0787518,2,0.30068246352163513,-0.020760617179530302,0.7346083631707525,-2.6364413699737095,-0.26621919340279826,1.1976549364960034
1753282333.1120863,2,0.29759001774466654,-0.020585934798975036,0.728920919204658,-2.6044857433599033,-0.2668650802826556,1.202994112504485
1753282333.1452444,2,0.29837716100291006,-0.020288037154910496,0.7313102847653796,-2.6139358724814885,-0.2789821004615476,1.2148152249480537
1753282333.1452444,0,0.35386710790045456,-0.07223918448509328,0.788427633093482,1.0561493304411287,-1.9341864216829245,1.4329498379741348
